id,title,description,price,condition,availability,brand,link,image_link
1146872759,"The 3-piece additional set: Elegant - or colourful chain links","The 3-piece additional set: Elegant - or colourful chain links

First, choose whether you want the elegant or the colourful additional chain links. You can then combine them with your basic chain and change it creatively.

ELEGANT: 
3 pieces x 4 colours - 12 pieces plug-in links.
Colours: Gold, Black, Metal Gun, Marmorized Brown

COLOURFUL: 
3 pieces x 5 colours - 15 pieces of links
Colours: pink, turquoise, purple, pink, pastel yellow

The additional set contains 3 pieces of the 4 colours or 3 pieces of the 5 colours. 

With this set, you can make your basic chain as unique as you like. 

Feel free to get more snap rings so that your second bracelet or necklace can be in any colour!","19.00 EUR",new,"in stock",https://localhost/etsy-connector,https://rlovelyshop.etsy.com/pl/listing/1146872759/the-3-piece-additional-set-elegant-or?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,https://i.etsystatic.com/32077465/r/il/70fa4f/3598836829/il_fullxfull.3598836829_ki61.jpg
1130885314,"Eyeglass chain colourful","Eyeglass chain with aluminium chain: 

The glasses chain is 60 cm long. It consists of 14 pieces (40cm) of chain links and 10 cm of fine chain on each side. The loops for the spectacle temples are made of transparent plastic and fit any spectacle temple. 

The colours of the links are Rainbow, Rainbow Pink, Pink, Turquoise and Purple. 
They are very eye-catching and go perfectly with gaudy looks.","39.00 EUR",new,"in stock",https://localhost/etsy-connector,https://rlovelyshop.etsy.com/pl/listing/1130885314/eyeglass-chain-colourful?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,https://i.etsystatic.com/32077465/r/il/cf6212/3590846428/il_fullxfull.3590846428_sfqa.jpg
1215221951,"Shoe charms or shoe chain, shoe jewelry, flexible chain, shoes unique, unique chain, gold shoe charms, r lovely, chunky chain","Shoelace chain - Pimp your Shoelaces👟⛓️

Simply thread on the chain links and off you go! 
👉🏻3 + 3 pieces 
👉🏻The plug-in chain links can be easily separated from each other. 
👉🏻If you buy several colours, you can mix them. 

 Content: 
Content: 
ONE COLOUR= 6 pieces of chain links - 9 colours to choose from.
SET COLOURLESS= 30 pieces of chain links - 6 pieces per colour gold, black, metal gun, marmorized brown, marmorized beige
SET COLOURFULL= 30 pieces chain links - 6 pieces per colour pink, turquoise, purple, pink, yellow
SET ALL colours= 60 pieces of chain links - 6 pieces of all 10 colours","15.00 EUR",new,"in stock",https://localhost/etsy-connector,https://rlovelyshop.etsy.com/pl/listing/1215221951/shoe-charms-or-shoe-chain-shoe-jewelry?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,https://i.etsystatic.com/32077465/r/il/e13097/3808170342/il_fullxfull.3808170342_irp6.jpg
1139722033,"R - lovely Voucher - For designing your own handbag (Unique Handbags & Accessories), gift for her, mothers day gift, birthday gift","Give her YOUR THING! A unique piece, just like she is ❤️.			
				
The voucher consists of a box containing many small fabric samples and a voucher card.		

--------------------------------------------------------------------

Because Etsy doesn&#39;t support vouchers, the recipient can simply send me an email or WhatsApp and the product she wants will be sent minus the voucher. 
OUR she chooses a &quot;CUSTOM.bag&quot;. 

Give a unique gift that is handmade! 
Each R.lovely.bag is handmade with passion, heart and brain! The recipient can use the voucher for all products. On the Etsy online shop for a trendy accessory or an R.lovely &quot;CHIEF.bag&quot;, a unique item available immediately! 
This bag is made completely individually according to her wishes through personal collaboration. This bag is and remains an absolutely unique piece and therefore something very special. 

From over 80 fabrics and looks, many bag models, leather straps and rivets, the right design can be chosen for the unique piece. 
The bag selection, the &quot;BAG-CHOOSING&quot;, is done by appointment either directly at my studio in Chiusa or easy peasy via Zoom; you at home - and me at the ATELIER. The CUSTOM.bag customer receives after her material selection several design proposals in the form of a drawing that simulates the finished bag and makes her ideas visually visible! After a successful selection, I make the bag and put her name on the inside. 

If there is not enough time, I will send you the voucher as a PDF to print out.

YOU ARE UNIQUE! ME TOO!!!","50.00 EUR",new,"in stock",https://localhost/etsy-connector,https://rlovelyshop.etsy.com/pl/listing/1139722033/r-lovely-voucher-for-designing-your-own?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,https://i.etsystatic.com/32077465/r/il/ccac66/3579188385/il_fullxfull.3579188385_qvlh.jpg
1181507608,"Mini wallet or card holder purse, small accessoire bag, mini wallet vegan, key case, wallet women, small bag vegan leather, r lovely","Midi accessory for beauty articles, mobile phone, money, cards and keys🛍️📱🔑
+ place for the dog waste bags selectable
--------------------

PRODUCT INFORMATION:
👏🏽Handmade

-------------------

MATERIAL & DIMENSIONS
Body: High Quality Vegan Leather
Interior: Without lining
Details: Plastic zip in silver
Weight: 100 gr
Bag: approx. 18 x 12 cm (WxH)","25.00 EUR",new,"in stock",https://localhost/etsy-connector,https://rlovelyshop.etsy.com/pl/listing/1181507608/mini-wallet-or-card-holder-purse-small?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,https://i.etsystatic.com/32077465/r/il/7b1426/3780075589/il_fullxfull.3780075589_gnjb.jpg
1196625874,"Short bag chain to pimp your bag, shoulder bag strap, crossbody chain, thick chain bag, adjustable bag chain, gift for her, rlovely","Bag strap as shoulder chain - shoulder chain - short carrying handle

5 lengths available:
35 cm total length for SMALL bags up to max 25 cm bag width and SHORT CHAIN - 14 pcs.
44 cm total length for SMALL TO MEDIUM sized bags up to max 35 cm bag width and SHORT CHAIN - 18 pieces of links
55 cm total length for MEDIUM to LARGE bags up to max 40 cm bag width and SHORT CHAIN - 23 pieces of connecting links 
80 cm total length to be worn as SHOULDER CHAIN - 33 links 
107 cm total length can be worn as a shoulder chain - 45 links 

Available in the following colours:
👉🏻Gold
👉🏻Silver
👉🏻Metal gun
👉🏻Marbled brown
👉🏻Pink
👉🏻Turquoise
👉🏻Purple
👉🏻Pink
👉🏻Yellow

------------------------------

2 pieces snap rings:
The snap rings open by a spring and can be hooked and unhooked anywhere and are available in 3 colours.                                                      

Let me know which colour of rings you would like when you place your order

Material snap rings: Nickel-free aluminium.","25.00 EUR",new,"in stock",https://localhost/etsy-connector,https://rlovelyshop.etsy.com/pl/listing/1196625874/short-bag-chain-to-pimp-your-bag?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,https://i.etsystatic.com/32077465/r/il/528c91/3790603724/il_fullxfull.3790603724_pknk.jpg
1144852101,"Eyeglass chain - aluminium chain in gold, silver, metallic gun and rosé ","Aluminium chain for glasses

The glasses chain is 60 cm long and very light. 
It is made of aluminium and is available in 4 different colours: Metal Gun midi, Silver fine, Gold midi and Rosè fine. 

The loops for the temples are made of transparent plastic and fit every temple.","25.00 EUR",new,"in stock",https://localhost/etsy-connector,https://rlovelyshop.etsy.com/pl/listing/1144852101/eyeglass-chain-aluminium-chain-in-gold?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,https://i.etsystatic.com/32077465/r/il/a81f43/3590857514/il_fullxfull.3590857514_kiit.jpg
1172219871,"Personalized product, toiletry bag or make up bag for travel: design your own product, cosmetic bag, custom toiletry bag, rlovely","&quot;CUSTOMIZED PIECE&quot;

I make this item individually and according to your wishes. Choose your colour or colour combination and let me know: just write me directly on Etsy or send me a message when ordering and tell me how you want the toilet bag.

----------------------------------------------------

This toilet bag is sewn from high quality imitation leather. The inside of this beauty bag is made of coated cotton and is water repellent. This prevents any spilled shower gel/makeup from staying inside the bag and not leaking out. The side flaps are made of black webbing. The long strap is also fitted with a press stud and the bag can thus also be hung up.     

MATERIAL AND DIMENSIONS
	
Body: High Quality Vegan Leather
	Interior: Coated cotton light grey, slip pocket inside.
	Details: Plastic zip in silver 
	Length of side straps: Medium: short strap 3 cm, long strap 20 cm with snap Large: short strap 5 cm with snap, long strap 50 cm with snap
Thougt details: lining in water-repellent cotton
Bag: 2 different sizes:
-Medium ca 26 x 13 x 10 cm 
- Large ca 31 x 16 x 12 cm 
	Weight: 250 gr


Take a look at my shop and discover more products: https://www.etsy.com/de/shop/RLovelyShop?ref=simple-shop-header-name&listing_id=1154681902","79.00 EUR",new,"in stock",https://localhost/etsy-connector,https://rlovelyshop.etsy.com/pl/listing/1172219871/personalized-product-toiletry-bag-or?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,https://i.etsystatic.com/32077465/r/il/aa447d/3716924005/il_fullxfull.3716924005_i39l.jpg
1144849493,"Glasses chain - Small colourful sweets","Small colourful candy necklace with aluminium chain.

The glasses chain is 60 cm long. 
It consists of 24 pieces (40cm) of chain links and 10 cm of fine chain on each side. 
The loops for the spectacle temples are made of transparent plastic and fit any spectacle temple. 

------------------------------------------------------------

Candy chain without aluminium chain

The glasses chain is 60 cm long. 
It consists of 36 chain links. 
The loops for the temples are again made of transparent plastic and fit every temple. 

The colours purple and cream are available for these glasses chains.","29.00 EUR",new,"in stock",https://localhost/etsy-connector,https://rlovelyshop.etsy.com/pl/listing/1144849493/glasses-chain-small-colourful-sweets?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,https://i.etsystatic.com/32077465/r/il/231405/3662299924/il_fullxfull.3662299924_o332.jpg
1157814500,"Toiletry Bag ladies and men, cosmetic bag leather, toilet bag large, travel toilet bag, custom make up bag, r lovely, personalized bag","Toiletry Bag &quot;GO GIRL&quot;

Various colour options.

PRODUCT INFORMATION:
This PRE ORDER item is handmade by me according to your order. 

This toiletry bag offers plenty of space for a long holiday. It is sewn from high-quality imitation leather. The inside of this beauty bag is made of coated cotton and is water-repellent. This prevents spilled shower gel/make-up from staying in the bag and leaking out. The side flaps are made of black webbing. The long strap has a press stud so the bag can also be hung up.     

If you prefer to make your own toiletry bag, take a look here:

---------------------------------------------

material & dimensions
	
Body: High quality vegan leather
	Interior: Coated cotton light grey, slip pocket inside.
	Details: Plastic zip in silver 
	Length side strap: Short strap 3 cm, long strap 20 cm
Further details: Inner lining made of water-repellent cotton
Bag: approx. 26 x 13 x 10 cm
	Weight: 250 gr&quot;.

-------------------------------------------------------------

If you feel like it, you can also make your own toiletry bag, look here: 

Take a look at my shop and discover more products: https://www.etsy.com/de/shop/RLovelyShop?ref=simple-shop-header-name&listing_id=1154681902","69.00 EUR",new,"in stock",https://localhost/etsy-connector,https://rlovelyshop.etsy.com/pl/listing/1157814500/toiletry-bag-ladies-and-men-cosmetic-bag?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,https://i.etsystatic.com/32077465/r/il/293a27/3702641334/il_fullxfull.3702641334_cnk5.jpg
1143321127,"Elegant glasses chain","Glasses necklace with aluminium chain: 

The glasses chain is 60 cm long. It consists of 14 pieces (40cm) of chain links and 10 cm of fine chain on each side. The loops for the temples are made of transparent plastic and fit any spectacle temple. 

-----------------------------------------------

Chain without aluminium chain: 

The eyeglass chain is 60 cm long and consists of 25 pieces of chain links in marbled brown. 
The loops for the temples are made of transparent plastic and fit every temple.","39.00 EUR",new,"in stock",https://localhost/etsy-connector,https://rlovelyshop.etsy.com/pl/listing/1143321127/elegant-glasses-chain?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,https://i.etsystatic.com/32077465/r/il/74d6fb/3662300844/il_fullxfull.3662300844_pts6.jpg
1157805688,"Toiletry Bag (two-tone)","&quot;GoGirl&quot; Toilet Bag large L two-tone 
Various colour options. 

PRODUCT INFORMATION: 
This pre-order item will be handmade by me according to your order. 
This cosmetic bag offers plenty of space for a long holiday. It is sewn from high quality faux leather. 
The inside of this cosmetic bag is made of coated cotton and is water repellent. This prevents spilled shower gel/make-up from staying inside the bag and leaking out. 

The side flaps are made of black webbing. Both straps are equipped with press studs. The long strap can be used as a carrying strap or to hang the bag. 

MATERIAL & SIZES 
Body: High quality vegan leather 
Interior: Coated cotton, slip pocket inside 
Details: plastic zip in silver 
Length of side straps: short strap 5 cm with press stud, long strap 50 cm with press stud Details: lining made of water-repellent cotton 
Bag: ca 31 x 16 x 12 cm 
Weight: 250 gr&quot;


Here you will also find two-coloured toilet bags:
If these are too big for you, you can also have a look at the smaller ones:

Take a look at my shop and discover more products: https://www.etsy.com/de/shop/RLovelyShop?ref=simple-shop-header-name&listing_id=1154681902","89.00 EUR",new,"in stock",https://localhost/etsy-connector,https://rlovelyshop.etsy.com/pl/listing/1157805688/toiletry-bag-two-tone?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,https://i.etsystatic.com/32077465/r/il/210d68/3668930256/il_fullxfull.3668930256_94hx.jpg
1136212099,"Shoe chain coloured, shoe jewelry, shoe charms, chunky charm and chain, chain unique, accessories, chunky chain, r lovely","The shoe chain can be attached to any shoe and is currently the IT PIECE par excellence.
The length of the chain is 39 cm, but it is completely customisable and even fits around your thick, cosy Uggs!

Chain length: 39cm, 15 chain links each including two silver, metal gun or gold rings
Colours: pink, turquoise, pink, purple and pastel yellow

Material:
The rings are made of nickel-free aluminium
The chain links are made of plastic

------------------------------------------------------------------

The chain consists of links that can be inserted into and removed from each other with a little pressure. You can easily adjust the length of the chain to fit any of your shoes. ... high sneakers ... with pumps around the ankles ... go for the winter boots! 
The two ends of the chain are each fitted with a snap ring. But you can also close the shoe chain without the snap ring and put the links directly into each other. 


If you want to give your shoe chains an extra kick, get the additional set of &quot;little colourful rings&quot; and add these too! 
Too much? No!","45.00 EUR",new,"in stock",https://localhost/etsy-connector,https://rlovelyshop.etsy.com/pl/listing/1136212099/shoe-chain-coloured-shoe-jewelry-shoe?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,https://i.etsystatic.com/32077465/r/il/6adff4/3568785359/il_fullxfull.3568785359_efcj.jpg
1171082691,"Toiletry Bag (plain)","Toiletry Bag &quot;GO GIRL&quot;

Various colour options.

PRODUCT INFORMATION:
This PRE ORDER item is handmade by me according to your order. 

This toiletry bag offers plenty of space for a long holiday. It is sewn from high-quality imitation leather. The inside of this beauty bag is made of coated cotton and is water-repellent. This prevents spilled shower gel/make-up from staying in the bag and leaking out. The side flaps are made of black webbing. The long strap has a press stud so the bag can also be hung up.     

If you prefer to make your own toiletry bag, take a look here:

---------------------------------------------

material & dimensions
	
Body: High quality vegan leather
	Interior: Coated cotton light grey, slip pocket inside.
	Details: Plastic zip in silver 
	Length side strap: Short strap 3 cm, long strap 20 cm
Further details: Inner lining made of water-repellent cotton
Bag: approx. 31 x 16 x 12 cm 
	Weight: 280 gr&quot;.

Here you will also find two-coloured toilet bags:
If these are too big for you, you can also have a look at the smaller ones:

Take a look at my shop and discover more products: https://www.etsy.com/de/shop/RLovelyShop?ref=simple-shop-header-name&listing_id=1154681902","79.00 EUR",new,"in stock",https://localhost/etsy-connector,https://rlovelyshop.etsy.com/pl/listing/1171082691/toiletry-bag-plain?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,https://i.etsystatic.com/32077465/r/il/8a8128/3716534479/il_fullxfull.3716534479_tr6s.jpg
1196612610,"bag strap, shoulder bag chain or crossbody chain, adjustable bag strap, bag accessoires, bag handbag chain, crossbody chain, rlovely","Bag strap as shoulder chain or crossbordy chain

2 lengths available:
80cm: 33 links of your choice, perfect as shoulder chain on your bag
107cm: 45 links of your choice, perfect as a long necklace on your bag

Available in the following colours:
👉🏻Gold
👉🏻Silver
👉🏻Metal gun
👉🏻Marbled brown
👉🏻Pink
👉🏻Turquoise
👉🏻Purple
👉🏻Pink
👉🏻Yellow

------------------------------

2 pieces snap rings:
The snap rings open by a spring and can be hooked and unhooked anywhere and are available in 3 colours.   

2 pieces carabiner rings                      
The snap rings are easy to open and close and are available in 3 colours.

When ordering, please tell me which colour and which rings (snap rings or carabiner rings) you would like to have.

Material snap rings and carabiners: nickel-free aluminium.","25.00 EUR",new,"in stock",https://localhost/etsy-connector,https://rlovelyshop.etsy.com/pl/listing/1196612610/bag-strap-shoulder-bag-chain-or?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,https://i.etsystatic.com/32077465/r/il/a2de73/3838135093/il_fullxfull.3838135093_c9hv.jpg
1229002084,"Small bag or card holder wallet or card holder purse, accessoire bag, mini wallet, key case, wallet women, small bag vegan leather, r lovely","SUMMER SPECIAL Mini + Midi + Maxi Accessory

The right little bag for your valuables at the beach or swimming pool 🛍️📱🔑.

Choose from:
- MINI accessory - for cards, notes and keys.
- MIDI accessory with wrist chain incl. - for beauty articles, mobile phone, keys, banknotes, cards (mini accessory has room in the midi)
- MAXI accessory with wrist chain incl. - earpods, beauty articles, mobile phone, keys, bank notes, cards (mini accessory has room in maxi) optional with necklace 96 cm silver metal
 
BUNDLE 1: 15% discount on all 3 accessories
BUNDLE 2: 15% discount on all 3 accessories + necklace
-----------------------

PRODUCT INFORMATION:
Handmade

-----------------------

material & dimensions
Body: High Quality Vegan Leather
Interior: Without lining
Details: Plastic zip in silver, wrist chain silver metal
Weight: 100 gr
Bag: 
Mini approx. 13 x 9 cm (WxH)
Midi ca. 18 x 12 cm (WxH)
Maxi approx. 20 x 13 x 4 cm (WxHxD)","13.00 EUR",new,"in stock",https://localhost/etsy-connector,https://rlovelyshop.etsy.com/pl/listing/1229002084/small-bag-or-card-holder-wallet-or-card?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,https://i.etsystatic.com/32077465/r/il/f2b7c4/3958764809/il_fullxfull.3958764809_ri9l.jpg
