id,override,title,description,price,condition,availability,brand,link,image_link
1196625874,en_XX,"Short bag chain to pimp your bag, shoulder bag strap, crossbody chain, thick chain bag, adjustable bag chain, gift for her, rlovely","Bag strap as shoulder chain - shoulder chain - short carrying handle

5 lengths available:
35 cm total length for SMALL bags up to max 25 cm bag width and SHORT CHAIN - 14 pcs.
44 cm total length for SMALL TO MEDIUM sized bags up to max 35 cm bag width and SHORT CHAIN - 18 pieces of links
55 cm total length for MEDIUM to LARGE bags up to max 40 cm bag width and SHORT CHAIN - 23 pieces of connecting links 
80 cm total length to be worn as SHOULDER CHAIN - 33 links 
107 cm total length can be worn as a shoulder chain - 45 links 

Available in the following colours:
👉🏻Gold
👉🏻Silver
👉🏻Metal gun
👉🏻Marbled brown
👉🏻Pink
👉🏻Turquoise
👉🏻Purple
👉🏻Pink
👉🏻Yellow

------------------------------

2 pieces snap rings:
The snap rings open by a spring and can be hooked and unhooked anywhere and are available in 3 colours.                                                      

Let me know which colour of rings you would like when you place your order

Material snap rings: Nickel-free aluminium.",25.00 EUR,new,in stock,http://localhost/etsy-connector,https://32077465.etsy.com/listing/1196625874/short-bag-chain-to-pimp-your-bag?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,N/A
1172219871,en_XX,"Personalized product, toiletry bag or make up bag for travel: design your own product, cosmetic bag, custom toiletry bag, rlovely","&quot;CUSTOMIZED PIECE&quot;

I make this item individually and according to your wishes. Choose your colour or colour combination and let me know: just write me directly on Etsy or send me a message when ordering and tell me how you want the toilet bag.

----------------------------------------------------

This toilet bag is sewn from high quality imitation leather. The inside of this beauty bag is made of coated cotton and is water repellent. This prevents any spilled shower gel/makeup from staying inside the bag and not leaking out. The side flaps are made of black webbing. The long strap is also fitted with a press stud and the bag can thus also be hung up.     

MATERIAL AND DIMENSIONS
	
Body: High Quality Vegan Leather
	Interior: Coated cotton light grey, slip pocket inside.
	Details: Plastic zip in silver 
	Length of side straps: Medium: short strap 3 cm, long strap 20 cm with snap Large: short strap 5 cm with snap, long strap 50 cm with snap
Thougt details: lining in water-repellent cotton
Bag: 2 different sizes:
-Medium ca 26 x 13 x 10 cm 
- Large ca 31 x 16 x 12 cm 
	Weight: 250 gr


Take a look at my shop and discover more products: https://www.etsy.com/de/shop/RLovelyShop?ref=simple-shop-header-name&listing_id=1154681902",79.00 EUR,new,in stock,http://localhost/etsy-connector,https://32077465.etsy.com/listing/1172219871/personalized-product-toiletry-bag-or?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,N/A
1157814500,en_XX,"Toiletry Bag ladies and men, cosmetic bag leather, toilet bag large, travel toilet bag, custom make up bag, r lovely, personalized bag","Toiletry Bag &quot;GO GIRL&quot;

Various colour options.

PRODUCT INFORMATION:
This PRE ORDER item is handmade by me according to your order. 

This toiletry bag offers plenty of space for a long holiday. It is sewn from high-quality imitation leather. The inside of this beauty bag is made of coated cotton and is water-repellent. This prevents spilled shower gel/make-up from staying in the bag and leaking out. The side flaps are made of black webbing. The long strap has a press stud so the bag can also be hung up.     

If you prefer to make your own toiletry bag, take a look here:

---------------------------------------------

material & dimensions
	
Body: High quality vegan leather
	Interior: Coated cotton light grey, slip pocket inside.
	Details: Plastic zip in silver 
	Length side strap: Short strap 3 cm, long strap 20 cm
Further details: Inner lining made of water-repellent cotton
Bag: approx. 26 x 13 x 10 cm
	Weight: 250 gr&quot;.

-------------------------------------------------------------

If you feel like it, you can also make your own toiletry bag, look here: 

Take a look at my shop and discover more products: https://www.etsy.com/de/shop/RLovelyShop?ref=simple-shop-header-name&listing_id=1154681902",69.00 EUR,new,in stock,http://localhost/etsy-connector,https://32077465.etsy.com/listing/1157814500/toiletry-bag-ladies-and-men-cosmetic-bag?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,N/A
1157805688,en_XX,Toiletry Bag (two-tone),"&quot;GoGirl&quot; Toilet Bag large L two-tone 
Various colour options. 

PRODUCT INFORMATION: 
This pre-order item will be handmade by me according to your order. 
This cosmetic bag offers plenty of space for a long holiday. It is sewn from high quality faux leather. 
The inside of this cosmetic bag is made of coated cotton and is water repellent. This prevents spilled shower gel/make-up from staying inside the bag and leaking out. 

The side flaps are made of black webbing. Both straps are equipped with press studs. The long strap can be used as a carrying strap or to hang the bag. 

MATERIAL & SIZES 
Body: High quality vegan leather 
Interior: Coated cotton, slip pocket inside 
Details: plastic zip in silver 
Length of side straps: short strap 5 cm with press stud, long strap 50 cm with press stud Details: lining made of water-repellent cotton 
Bag: ca 31 x 16 x 12 cm 
Weight: 250 gr&quot;


Here you will also find two-coloured toilet bags:
If these are too big for you, you can also have a look at the smaller ones:

Take a look at my shop and discover more products: https://www.etsy.com/de/shop/RLovelyShop?ref=simple-shop-header-name&listing_id=1154681902",89.00 EUR,new,in stock,http://localhost/etsy-connector,https://32077465.etsy.com/listing/1157805688/toiletry-bag-two-tone?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,N/A
1171082691,en_XX,Toiletry Bag (plain),"Toiletry Bag &quot;GO GIRL&quot;

Various colour options.

PRODUCT INFORMATION:
This PRE ORDER item is handmade by me according to your order. 

This toiletry bag offers plenty of space for a long holiday. It is sewn from high-quality imitation leather. The inside of this beauty bag is made of coated cotton and is water-repellent. This prevents spilled shower gel/make-up from staying in the bag and leaking out. The side flaps are made of black webbing. The long strap has a press stud so the bag can also be hung up.     

If you prefer to make your own toiletry bag, take a look here:

---------------------------------------------

material & dimensions
	
Body: High quality vegan leather
	Interior: Coated cotton light grey, slip pocket inside.
	Details: Plastic zip in silver 
	Length side strap: Short strap 3 cm, long strap 20 cm
Further details: Inner lining made of water-repellent cotton
Bag: approx. 31 x 16 x 12 cm 
	Weight: 280 gr&quot;.

Here you will also find two-coloured toilet bags:
If these are too big for you, you can also have a look at the smaller ones:

Take a look at my shop and discover more products: https://www.etsy.com/de/shop/RLovelyShop?ref=simple-shop-header-name&listing_id=1154681902",79.00 EUR,new,in stock,http://localhost/etsy-connector,https://32077465.etsy.com/listing/1171082691/toiletry-bag-plain?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,N/A
1229002084,en_XX,"Small bag or card holder wallet or card holder purse, accessoire bag, mini wallet, key case, wallet women, small bag vegan leather, r lovely","SUMMER SPECIAL Mini + Midi + Maxi Accessory

The right little bag for your valuables at the beach or swimming pool 🛍️📱🔑.

Choose from:
- MINI accessory - for cards, notes and keys.
- MIDI accessory with wrist chain incl. - for beauty articles, mobile phone, keys, banknotes, cards (mini accessory has room in the midi)
- MAXI accessory with wrist chain incl. - earpods, beauty articles, mobile phone, keys, bank notes, cards (mini accessory has room in maxi) optional with necklace 96 cm silver metal
 
BUNDLE 1: 15% discount on all 3 accessories
BUNDLE 2: 15% discount on all 3 accessories + necklace
-----------------------

PRODUCT INFORMATION:
Handmade

-----------------------

material & dimensions
Body: High Quality Vegan Leather
Interior: Without lining
Details: Plastic zip in silver, wrist chain silver metal
Weight: 100 gr
Bag: 
Mini approx. 13 x 9 cm (WxH)
Midi ca. 18 x 12 cm (WxH)
Maxi approx. 20 x 13 x 4 cm (WxHxD)",13.00 EUR,new,in stock,http://localhost/etsy-connector,https://32077465.etsy.com/listing/1229002084/small-bag-or-card-holder-wallet-or-card?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,N/A
1190896935,en_XX,"Shoe chain elegant, shoe charms, shoe jewelry, flexible chain, shoes unique, unique chain, gold shoe charms, r lovely, chunky chain","Shoelace chain - Pimp your Shoelaces👟⛓️

Simply thread on the chain links and off you go! 
👉🏻3 + 3 pieces 
👉🏻The plug-in chain links can be easily separated from each other. 
👉🏻If you buy several colours, you can mix them. 

 Content: 
Content: 
ONE COLOUR= 6 pieces of chain links - 9 colours to choose from.
SET COLOURLESS= 30 pieces of chain links - 6 pieces per colour gold, black, metal gun, marmorized brown, marmorized beige
SET COLOURFULL= 30 pieces chain links - 6 pieces per colour pink, turquoise, purple, pink, yellow
SET ALL colours= 60 pieces of chain links - 6 pieces of all 10 colours",15.00 EUR,new,in stock,http://localhost/etsy-connector,https://32077465.etsy.com/listing/1190896935/shoe-chain-elegant-shoe-charms-shoe?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,N/A
1154677834,en_XX,Basic chain small,"&quot;The base chain&quot; 

bag chain / necklace / glasses chain / cell phone chain 

You choose your base in 2 lengths and 6 colors. 

With the help of the carabiner rings, the 53 cm long chain can be worn as a short necklace as well as arbitrarily as a short handle and pimp your evening bag. The 80 cm version can be used both as a long necklace and as a shoulder chain for a small bag. 

You can shorten the length of the chain as you wish. The chains consist of links that separate from each other by pressing on the last link of the chain. 


53 cm chain length - 40 links in the color of your choice 
80 cm chain length - 64 links in the color of your choice 

The small carabiner can be released with a careful but sweeping tug.

The carabiner is gold/silver/or metal pistol depending on the chain color. 

Color of the carabiner: 
chain in cream / light blue = 2 x gold 
chain in pink / mint green / pink / light yellow = 2 x silver 
chain in purple = 2 x metal gun 

... and with the ADDITIONAL SET, which contains 7 - 14 more parts in each of the 6 colors, your basic chain becomes aaall you want: https://www.etsy.com/de/listing/1154681902/zusatzkettenglieder-farbe-auswahlbar click_key=16e9b23ae6aa894460f50d8e6684c89687f229ca%3A1154681902&click_sum=d3d3a494&ref=shop_home_active_1

Take a look at my shop and discover more products: https://www.etsy.com/de/shop/RLovelyShop?ref=simple-shop-header-name&listing_id=1154681902",29.00 EUR,new,in stock,http://localhost/etsy-connector,https://32077465.etsy.com/listing/1154677834/basic-chain-small?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,N/A
1210069600,en_XX,"Mini wallet or card holder purse, small accessoire bag, mini wallet vegan, key case, wallet women, small bag vegan leather, r lovely","Mini accessory for money, cards and keys🔑🛍️📱

----------------------

PRODUCT INFORMATION:
👏🏽Handmade

--------------------

material & dimensions
Body: High Quality Vegan Leather
Interior: Without lining
Details: Plastic zip in silver with neon yellow detail
Weight: 100 gr
Bag: approx. 13 x 9 cm (WxH)",19.00 EUR,new,in stock,http://localhost/etsy-connector,https://32077465.etsy.com/listing/1210069600/mini-wallet-or-card-holder-purse-small?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,N/A
1166146077,en_XX,Pencil case,"Pencil cases in different colors in which you can pack your writing materials. 
Sewn from high-quality imitation leather.

The tabs on the sides make it easy to open and close the pencil case and are a colorful detail. 
The pencil case is not lined and is very light. 

Various color combinations.

PRODUCT INFORMATION: 
Handmade

MATERIAL & SIZES 
Body: High Quality Vegan Leather 
Interior: Without lining 
Details: Plastic zip in silver 
Weight: 115 gr 
Bag: approx. 18 x 3.5 x 4 cm (WxHxD).",39.00 EUR,new,in stock,http://localhost/etsy-connector,https://32077465.etsy.com/listing/1166146077/pencil-case?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,N/A
1225214422,en_XX,"care and cleaning imitation leather, care set for bag","Professional care and cleaning for imitation leather with orange peel extract.

Delivery content is a spray bottle of 80 ml.

The R.lovely.bag is made of high quality imitation leather for sustainability reasons and is very easy to clean. Dirt can be easily removed with a special imitation leather cleaner. Normal dirt dissolves with regular cleaning by spraying and wiping away. The colors and the coating remain so top. For coarser soiling, the cleaner is sprayed on and, after five minutes of exposure, massaged out with a soft brush and wiped off with a damp cloth. Cleaning with a mild soap solution is also possible. Please never clean imitation leather with harsh cleaning agents. The dirt is well removed with it, however, the protective layer also. TIP: Ballpoint pen is best removed IMMEDIATELY with hairspray. Spray on, wipe off, wipe with water and leatherette cleaner. Dried up Kulli can no longer be removed.",8.50 EUR,new,in stock,http://localhost/etsy-connector,https://32077465.etsy.com/listing/1225214422/care-and-cleaning-imitation-leather-care?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,N/A
1220271456,en_XX,"Small bag with neon spots, crossbody bag, clutch bag, customize rlovely, pochette","MODEL &quot;Jeannie easy peasy&quot; Symmetric bronze with neon spots selectable in - pink - yellow - green - orange 
Back of the bag Snake black

The bag is a medium size shoulder bag with different colored sides. It is soft and flexible, the shoulder chain is thin and black (96cm length). This bag is handmade! The spots are applied by hand!

The bag is available in other variants: 
- UP (reinforced, sturdy)
- leather insert with matching spots and side chains in metal gun (length 96 cm)
- with short thick acrylic chain in the color of your choice and removable by the snap rings
- with matching mini accessory


-------------------------------------------------

material & dimensions
	
Body: High Quality Vegan Leather
Interior: black lined
Zippers and metal details metal gun
Bag: approx. 28 x 19 cm (WxH)
	weight: ca. 150 gr. - 250 gr.

----------------------------------------------------


You are creative and want to design your own bag? Then use the ONLINE Atelier. I will make your CUSTOM.BAG according to your design wishes. 

Have a look at my store and discover more products: https://www.etsy.com/de/shop/RLovelyShop",99.00 EUR,new,in stock,http://localhost/etsy-connector,https://32077465.etsy.com/listing/1220271456/small-bag-with-neon-spots-crossbody-bag?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,N/A
1149190820,en_XX,Bracelet elegant,"The bracelet consists of 8 links with snap rings in gold, silver or metal gun. 

Colour of the snap rings: 

- Chain in black / metal gun / marbled brown = 1 x snap rings metal gun - diameter 25 mm 
- Chain in gold = 2 x snap rings gold diameter 22 mm 

Chain links in matt plastic 
Snap rings in nickel-free aluminium

To make your bracelet even more individual, you can add an additional set in another colour: https://www.etsy.com/de/listing/1132939524/zusatzkettenglieder-farbe-auswahlbar

Have a look at my shop and discover more products: https://www.etsy.com/de/shop/RLovelyShop?ref=simple-shop-header-name&listing_id=1154681902",25.00 EUR,new,in stock,http://localhost/etsy-connector,https://32077465.etsy.com/listing/1149190820/bracelet-elegant?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,N/A
1197710907,en_XX,Bracelet colourful,"The bracelet consists of 8 links with a snap ring in gold, silver or metal gun

Chain Pink / Turquoise / Purple / Pink / Yellow with 1 x snap ring Silver - Diameter 25 mm 

Chain links made of matt plastic 
Snap rings made of nickel-free aluminium.

To make your bracelet even more individual, you can add an additional set in another colour: https://www.etsy.com/de/listing/1132939524/zusatzkettenglieder-farbe-auswahlbar

Have a look at my shop and discover more products: https://www.etsy.com/de/shop/RLovelyShop?ref=simple-shop-header-name&listing_id=1154681902",22.00 EUR,new,in stock,http://localhost/etsy-connector,https://32077465.etsy.com/listing/1197710907/bracelet-colourful?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,N/A
1224039783,en_XX,"Small card holder wallet or card holder purse neon, accessoire bag, mini wallet, key case, wallet women, small bag vegan leather, r lovely","Midi accessory for beauty articles, mobile phone, money, cards and keys 🛍️📱🔑
-----------------------

PRODUCT INFORMATION:
Handmade

-----------------------

material & dimensions
Body: High Quality Vegan Leather
Interior: Without lining
Details: Plastic zip in silver with neon yellow details
Weight: 100 gr
Bag: approx. 18 x 12 cm (WxH)",29.00 EUR,new,in stock,http://localhost/etsy-connector,https://32077465.etsy.com/listing/1224039783/small-card-holder-wallet-or-card-holder?utm_source=fbigshoppingintegrat&utm_medium=api&utm_campaign=api,N/A
